"ResponseId","ImageNum","Mancheck","paintType","like","beauty","profound","worth","emo","story","meaningful","effort","totalmins","crtcorrect","growth","fixed","empathy","openness","posAI","negAI","Matched"
123,18,"AI","R",4,4,4,4,4,5,4,4,60,7,20,18,57,39,47,20,1
123,19,"Human","R",4,3,3,3,2,3,4,4,7800,7,20,18,57,39,47,20,1
123,2,"Human","A",3,4,3,3,3,3,3,3,14700,7,20,18,57,39,47,20,1
123,20,"AI","A",1,1,1,1,1,1,1,1,10,7,20,18,57,39,47,20,1
123,21,"AI","A",5,5,3,3,4,4,4,4,60,7,20,18,57,39,47,20,1
123,22,"Human","R",3,3,4,3,4,3,3,3,1800,7,20,18,57,39,47,20,1
123,23,"AI","A",2,3,3,4,4,3,4,4,120,7,20,18,57,39,47,20,1
123,24,"AI","A",4,3,4,3,3,3,3,4,60,7,20,18,57,39,47,20,1
123,25,"Human","R",5,4,4,4,4,4,4,4,720,7,20,18,57,39,47,20,1
123,26,"AI","R",4,5,2,2,2,3,3,2,30,7,20,18,57,39,47,20,1
123,27,"Human","R",4,4,4,3,4,4,4,4,5760,7,20,18,57,39,47,20,1
123,28,"AI","A",2,3,3,3,3,3,4,4,120,7,20,18,57,39,47,20,1
123,29,"AI","A",3,2,3,4,4,4,4,4,50,7,20,18,57,39,47,20,1
123,3,"Human","R",4,3,4,4,3,4,4,4,4320,7,20,18,57,39,47,20,1
123,30,"AI","R",4,4,4,4,4,4,4,3,144000,7,20,18,57,39,47,20,1
123,4,"AI","A",4,4,2,2,2,3,2,3,120,7,20,18,57,39,47,20,1
123,5,"AI","R",3,4,4,4,4,4,4,4,45,7,20,18,57,39,47,20,1
123,6,"AI","A",3,4,3,3,3,2,3,3,10,7,20,18,57,39,47,20,1
123,7,"AI","R",3,4,4,4,4,4,4,4,600,7,20,18,57,39,47,20,1
123,8,"AI","A",4,4,3,3,3,4,4,3,60,7,20,18,57,39,47,20,1
123,9,"AI","A",3,4,3,2,3,2,3,3,30,7,20,18,57,39,47,20,1
124,1,"AI","R",2,2,3,2,1,1,1,2,20,3,20,11,74,54,38,33,1
124,10,"Human","R",2,1,2,3,1,1,1,4,28800,3,20,11,74,54,38,33,1
124,11,"AI","A",2,1,2,1,1,3,1,1,15,3,20,11,74,54,38,33,1
124,12,"Human","R",3,3,3,4,2,2,3,4,43200,3,20,11,74,54,38,33,1
124,13,"AI","R",2,2,2,1,1,2,1,1,30,3,20,11,74,54,38,33,1
124,14,"AI","A",1,1,1,1,1,2,1,1,20,3,20,11,74,54,38,33,1
124,15,"Human","A",2,2,3,3,2,2,1,4,7200,3,20,11,74,54,38,33,1
124,16,"AI","R",4,3,3,2,3,1,2,1,10,3,20,11,74,54,38,33,1
124,17,"AI","A",1,2,3,2,1,1,1,2,40,3,20,11,74,54,38,33,1
124,18,"AI","R",2,2,2,2,1,2,1,2,30,3,20,11,74,54,38,33,1
124,19,"AI","R",4,3,3,3,2,2,3,3,4320,3,20,11,74,54,38,33,1
124,2,"Human","A",2,2,2,3,1,2,2,3,14650,3,20,11,74,54,38,33,1
124,20,"Human","A",2,1,3,3,1,3,1,3,7200,3,20,11,74,54,38,33,1
124,21,"AI","A",3,3,4,2,3,3,2,2,2880,3,20,11,74,54,38,33,1
124,22,"AI","R",2,1,3,3,1,2,1,2,30,3,20,11,74,54,38,33,1
124,23,"AI","A",2,3,2,2,1,2,1,3,10,3,20,11,74,54,38,33,1
124,24,"Human","A",4,3,3,3,4,2,3,3,4320,3,20,11,74,54,38,33,1
124,25,"Human","R",5,4,4,5,4,4,3,4,28800,3,20,11,74,54,38,33,1
124,26,"AI","R",1,1,2,1,1,1,1,1,10,3,20,11,74,54,38,33,1
124,27,"AI","R",4,3,4,2,3,4,1,2,25,3,20,11,74,54,38,33,1
124,28,"Human","A",2,2,4,4,3,4,3,4,14400,3,20,11,74,54,38,33,1
124,29,"AI","A",2,1,3,2,2,2,1,1,30,3,20,11,74,54,38,33,1
124,3,"Human","R",3,2,2,3,2,2,2,2,7200,3,20,11,74,54,38,33,1
124,30,"Human","R",5,4,3,5,5,3,4,5,28800,3,20,11,74,54,38,33,1
124,4,"Human","A",1,1,2,5,1,1,1,2,36000,3,20,11,74,54,38,33,1
124,5,"AI","R",3,2,3,1,1,2,1,1,45,3,20,11,74,54,38,33,1
124,6,"AI","A",2,2,2,2,1,1,1,1,15,3,20,11,74,54,38,33,1
124,7,"AI","R",2,2,2,1,1,1,1,1,20,3,20,11,74,54,38,33,1
124,8,"AI","A",2,2,4,3,2,2,1,2,1440,3,20,11,74,54,38,33,1
124,9,"AI","A",1,2,2,2,1,1,1,2,15,3,20,11,74,54,38,33,1
125,1,"Human","R",5,5,2,3,4,5,2,5,10080,5,22,12,68,45,55,18,1
125,10,"Human","R",2,2,1,2,3,3,2,3,20160,5,22,12,68,45,55,18,1
125,11,"Human","A",3,3,2,2,3,4,2,3,1440,5,22,12,68,45,55,18,1
125,12,"AI","R",5,5,3,4,4,5,2,5,10080,5,22,12,68,45,55,18,1
125,13,"AI","R",4,4,2,2,3,5,2,3,7200,5,22,12,68,45,55,18,1
125,14,"AI","A",1,1,1,1,1,2,1,1,15,5,22,12,68,45,55,18,1
125,15,"AI","A",2,2,1,1,3,2,1,2,15,5,22,12,68,45,55,18,1
125,16,"AI","R",2,2,2,2,2,1,2,2,2880,5,22,12,68,45,55,18,1
125,17,"Human","A",2,3,3,2,3,2,1,4,7200,5,22,12,68,45,55,18,1
125,18,"AI","R",4,3,2,1,4,4,2,2,2880,5,22,12,68,45,55,18,1
125,19,"AI","R",4,4,1,2,3,3,2,3,1440,5,22,12,68,45,55,18,1
125,2,"AI","A",2,2,2,2,4,3,1,1,5760,5,22,12,68,45,55,18,1
125,20,"Human","A",2,2,2,1,1,3,2,2,240,5,22,12,68,45,55,18,1
125,21,"Human","A",2,2,2,2,3,3,1,4,1440,5,22,12,68,45,55,18,1
125,22,"AI","R",2,2,2,2,3,3,2,4,17280,5,22,12,68,45,55,18,1
125,23,"AI","A",1,1,1,1,1,1,1,1,360,5,22,12,68,45,55,18,1
125,24,"AI","A",1,1,1,1,1,1,1,1,360,5,22,12,68,45,55,18,1
125,25,"Human","R",2,2,3,2,4,5,4,4,4620,5,22,12,68,45,55,18,1
125,26,"AI","R",5,5,3,4,4,5,3,4,20160,5,22,12,68,45,55,18,1
125,27,"AI","R",4,4,2,3,3,4,1,2,7200,5,22,12,68,45,55,18,1
125,28,"Human","A",5,4,4,4,5,5,4,5,43200,5,22,12,68,45,55,18,1
125,29,"Human","A",2,3,3,3,3,4,2,3,5040,5,22,12,68,45,55,18,1
125,3,"Human","R",4,4,2,4,3,4,2,4,21600,5,22,12,68,45,55,18,1
125,30,"Human","R",3,4,2,3,3,4,2,4,2880,5,22,12,68,45,55,18,1
125,4,"Human","A",3,2,2,3,4,5,2,4,14400,5,22,12,68,45,55,18,1
125,5,"Human","R",4,3,2,2,4,3,2,4,10080,5,22,12,68,45,55,18,1
125,6,"Human","A",1,1,1,1,2,1,1,2,1440,5,22,12,68,45,55,18,1
125,7,"AI","R",4,4,2,3,3,5,2,2,10080,5,22,12,68,45,55,18,1
125,8,"AI","A",1,2,2,2,2,1,1,3,2880,5,22,12,68,45,55,18,1
125,9,"AI","A",2,2,1,1,1,1,1,2,1440,5,22,12,68,45,55,18,1
126,1,"Human","R",2,3,1,1,2,2,1,1,5,7,21,10,67,48,45,27,1
126,10,"Human","R",2,2,2,1,2,2,1,1,60,7,21,10,67,48,45,27,1
126,11,"AI","A",2,3,1,1,1,1,1,1,5,7,21,10,67,48,45,27,1
126,12,"Human","R",2,2,1,1,1,2,1,1,5,7,21,10,67,48,45,27,1
126,13,"AI","R",3,3,2,2,2,4,2,2,5,7,21,10,67,48,45,27,1
126,14,"AI","A",1,1,1,1,1,1,1,1,5,7,21,10,67,48,45,27,1
126,15,"AI","A",2,2,1,1,1,1,1,1,5,7,21,10,67,48,45,27,1
126,16,"Human","R",3,3,1,1,2,1,1,1,60,7,21,10,67,48,45,27,1
126,17,"AI","A",3,3,1,1,2,2,2,1,5,7,21,10,67,48,45,27,1
126,18,"AI","R",3,3,1,1,1,1,1,1,5,7,21,10,67,48,45,27,1
126,19,"Human","R",3,3,2,1,1,1,1,2,1440,7,21,10,67,48,45,27,1
126,2,"AI","A",2,2,1,1,2,1,2,2,5,7,21,10,67,48,45,27,1
126,20,"Human","A",1,2,1,1,1,1,1,1,5,7,21,10,67,48,45,27,1
126,21,"Human","A",1,1,1,1,1,2,1,1,5,7,21,10,67,48,45,27,1
126,22,"AI","R",2,2,2,1,2,2,1,1,5,7,21,10,67,48,45,27,1
126,23,"AI","A",1,1,1,1,1,1,1,1,5,7,21,10,67,48,45,27,1
126,24,"Human","A",2,3,1,1,2,2,1,1,5,7,21,10,67,48,45,27,1
126,25,"Human","R",2,3,3,2,2,2,2,3,4320,7,21,10,67,48,45,27,1
126,26,"Human","R",3,3,1,1,2,1,1,1,5,7,21,10,67,48,45,27,1
126,27,"Human","R",2,2,1,1,1,3,1,1,5,7,21,10,67,48,45,27,1
126,28,"AI","A",1,2,2,1,1,2,1,1,5,7,21,10,67,48,45,27,1
126,29,"AI","A",3,4,3,2,2,3,2,2,300,7,21,10,67,48,45,27,1
126,3,"Human","R",3,4,1,1,2,3,1,1,5,7,21,10,67,48,45,27,1
126,30,"Human","R",3,4,3,3,2,3,3,4,10080,7,21,10,67,48,45,27,1
126,4,"AI","A",2,2,1,1,3,1,2,1,5,7,21,10,67,48,45,27,1
126,5,"Human","R",2,2,1,1,1,1,1,1,1440,7,21,10,67,48,45,27,1
126,6,"AI","A",3,2,1,1,1,2,2,1,5,7,21,10,67,48,45,27,1
126,7,"Human","R",2,2,2,2,2,2,2,2,5,7,21,10,67,48,45,27,1
126,8,"Human","A",1,1,1,1,1,1,1,1,5,7,21,10,67,48,45,27,1
126,9,"AI","A",2,2,2,1,2,2,1,1,5,7,21,10,67,48,45,27,1
127,1,"AI","R",4,4,4,3,3,2,1,3,4320,4,18,13,74,49,42,35,1
127,10,"Human","R",3,3,3,3,2,2,2,4,4320,4,18,13,74,49,42,35,1
127,11,"Human","A",3,3,4,4,4,4,3,4,5760,4,18,13,74,49,42,35,1
127,12,"AI","R",2,2,1,2,1,1,1,2,2880,4,18,13,74,49,42,35,1
127,13,"AI","R",3,2,3,3,3,3,1,2,2880,4,18,13,74,49,42,35,1
127,14,"Human","A",2,2,3,3,1,1,1,4,7200,4,18,13,74,49,42,35,1
127,15,"AI","A",2,2,3,3,2,1,1,2,1440,4,18,13,74,49,42,35,1
127,16,"AI","R",3,3,2,2,2,2,2,3,1440,4,18,13,74,49,42,35,1
127,17,"Human","A",3,4,4,4,3,1,2,4,14400,4,18,13,74,49,42,35,1
127,18,"AI","R",2,2,3,3,2,1,1,3,4320,4,18,13,74,49,42,35,1
127,19,"Human","R",3,4,3,3,4,3,2,4,11520,4,18,13,74,49,42,35,1
127,2,"AI","A",1,1,2,2,2,1,1,2,1440,4,18,13,74,49,42,35,1
127,20,"Human","A",2,1,3,2,2,1,1,3,4320,4,18,13,74,49,42,35,1
127,21,"AI","A",3,3,3,3,2,1,1,2,2880,4,18,13,74,49,42,35,1
127,22,"AI","R",1,1,3,2,1,2,1,2,1440,4,18,13,74,49,42,35,1
127,23,"AI","A",2,1,2,2,2,1,1,2,480,4,18,13,74,49,42,35,1
127,24,"Human","A",4,4,3,4,3,2,2,4,5760,4,18,13,74,49,42,35,1
127,25,"Human","R",5,4,4,4,5,5,5,5,4320,4,18,13,74,49,42,35,1
127,26,"Human","R",3,4,2,3,2,2,2,4,7200,4,18,13,74,49,42,35,1
127,27,"Human","R",3,2,4,4,4,4,2,4,7200,4,18,13,74,49,42,35,1
127,28,"AI","A",2,2,3,2,2,2,2,3,2880,4,18,13,74,49,42,35,1
127,29,"AI","A",3,3,4,3,3,2,1,3,2880,4,18,13,74,49,42,35,1
127,3,"Human","R",4,4,2,4,2,3,2,4,4320,4,18,13,74,49,42,35,1
127,30,"Human","R",4,4,3,3,3,2,2,5,14400,4,18,13,74,49,42,35,1
127,4,"AI","A",3,3,2,3,2,1,1,2,2880,4,18,13,74,49,42,35,1
127,5,"Human","R",4,4,3,3,2,2,2,4,7200,4,18,13,74,49,42,35,1
127,6,"Human","A",3,4,4,3,2,1,1,4,10080,4,18,13,74,49,42,35,1
127,7,"AI","R",3,3,2,3,2,2,1,3,480,4,18,13,74,49,42,35,1
127,8,"AI","A",1,1,3,2,1,1,1,2,1440,4,18,13,74,49,42,35,1
127,9,"Human","A",4,4,2,3,3,1,2,5,11520,4,18,13,74,49,42,35,1
128,1,"AI","R",2,3,4,4,3,3,2,3,1530,2,20,15,58,47,45,28,1
128,10,"AI","R",1,1,3,3,1,1,1,3,1560,2,20,15,58,47,45,28,1
128,11,"AI","A",2,2,3,4,2,2,2,3,60,2,20,15,58,47,45,28,1
128,12,"Human","R",2,2,3,4,2,2,2,4,12390,2,20,15,58,47,45,28,1
128,13,"AI","R",2,2,4,4,4,3,3,3,1470,2,20,15,58,47,45,28,1
128,14,"Human","A",2,2,5,4,2,2,2,4,28800,2,20,15,58,47,45,28,1
128,15,"Human","A",1,1,4,4,1,1,1,4,43200,2,20,15,58,47,45,28,1
128,16,"AI","R",2,2,2,3,2,2,2,3,60,2,20,15,58,47,45,28,1
128,17,"AI","A",1,2,3,4,1,1,1,3,60,2,20,15,58,47,45,28,1
128,18,"Human","R",2,2,4,4,1,1,1,4,43200,2,20,15,58,47,45,28,1
128,19,"AI","R",3,3,3,4,2,2,2,3,60,2,20,15,58,47,45,28,1
128,2,"AI","A",1,1,2,3,1,1,2,2,60,2,20,15,58,47,45,28,1
128,20,"Human","A",2,2,3,4,2,2,2,3,7540,2,20,15,58,47,45,28,1
128,21,"Human","A",3,4,4,4,3,3,3,4,28800,2,20,15,58,47,45,28,1
128,22,"Human","R",1,1,3,4,1,1,1,4,28800,2,20,15,58,47,45,28,1
128,23,"AI","A",1,1,4,4,1,1,1,3,60,2,20,15,58,47,45,28,1
128,24,"Human","A",3,3,4,4,3,3,3,4,24600,2,20,15,58,47,45,28,1
128,25,"Human","R",2,3,4,4,2,2,2,4,14400,2,20,15,58,47,45,28,1
128,26,"Human","R",4,4,4,4,4,4,4,4,43200,2,20,15,58,47,45,28,1
128,27,"AI","R",1,3,4,4,2,2,2,3,60,2,20,15,58,47,45,28,1
128,28,"Human","A",1,1,4,4,1,1,1,4,43200,2,20,15,58,47,45,28,1
128,29,"AI","A",2,2,3,3,2,2,2,2,1530,2,20,15,58,47,45,28,1
128,3,"Human","R",4,4,4,4,4,4,4,4,15650,2,20,15,58,47,45,28,1
128,30,"Human","R",1,1,4,4,1,1,1,4,43200,2,20,15,58,47,45,28,1
128,4,"AI","A",1,1,4,4,1,1,1,3,60,2,20,15,58,47,45,28,1
128,5,"AI","R",2,2,3,4,2,2,2,3,30,2,20,15,58,47,45,28,1
128,6,"Human","A",3,3,3,4,2,2,3,4,43200,2,20,15,58,47,45,28,1
128,7,"Human","R",2,2,4,4,3,2,2,4,28800,2,20,15,58,47,45,28,1
128,8,"Human","A",3,3,4,4,4,3,3,5,31830,2,20,15,58,47,45,28,1
128,9,"Human","A",1,2,4,4,1,1,1,4,43200,2,20,15,58,47,45,28,1
129,1,"Human","R",4,5,4,4,5,4,5,4,7200,3,24,12,66,41,38,25,1
129,10,"AI","R",4,4,4,5,3,4,4,5,5,3,24,12,66,41,38,25,1
129,11,"Human","A",5,5,5,5,5,5,5,4,14400,3,24,12,66,41,38,25,1
129,12,"AI","R",3,4,3,3,4,3,3,3,5,3,24,12,66,41,38,25,1
129,13,"AI","R",4,5,5,4,4,5,5,5,10,3,24,12,66,41,38,25,1
129,14,"Human","A",4,5,5,4,5,4,5,4,7500,3,24,12,66,41,38,25,1
129,15,"Human","A",5,4,3,5,4,5,5,4,14405,3,24,12,66,41,38,25,1
129,16,"Human","R",4,4,5,4,4,4,5,4,7200,3,24,12,66,41,38,25,1
129,17,"AI","A",4,5,4,4,4,4,4,5,10,3,24,12,66,41,38,25,1
129,18,"Human","R",4,5,4,4,4,5,4,5,7200,3,24,12,66,41,38,25,1
129,19,"Human","R",4,4,3,5,4,4,4,5,15900,3,24,12,66,41,38,25,1
129,2,"AI","A",4,4,5,5,4,4,5,2,15,3,24,12,66,41,38,25,1
129,20,"AI","A",2,3,3,4,1,2,3,1,1,3,24,12,66,41,38,25,1
129,21,"AI","A",3,4,3,2,4,4,3,4,5,3,24,12,66,41,38,25,1
129,22,"AI","R",5,4,4,3,3,4,3,4,10,3,24,12,66,41,38,25,1
129,23,"AI","A",5,4,4,4,4,5,4,5,14400,3,24,12,66,41,38,25,0
129,24,"AI","A",4,4,3,4,3,4,3,3,5760,3,24,12,66,41,38,25,1
129,25,"Human","R",4,4,5,4,5,5,4,4,2160,3,24,12,66,41,38,25,1
129,26,"Human","R",4,4,4,4,5,5,4,4,4320,3,24,12,66,41,38,25,1
129,27,"Human","R",4,4,4,4,4,5,4,5,14400,3,24,12,66,41,38,25,1
129,28,"Human","A",4,4,5,4,4,3,4,4,10080,3,24,12,66,41,38,25,1
129,29,"Human","A",4,4,4,3,3,4,4,3,6062,3,24,12,66,41,38,25,1
129,3,"Human","R",5,5,5,5,4,4,5,4,7200,3,24,12,66,41,38,25,1
129,30,"Human","R",5,5,5,4,5,4,4,5,21600,3,24,12,66,41,38,25,1
129,4,"Human","A",5,4,4,4,5,4,4,3,6065,3,24,12,66,41,38,25,1
129,5,"Human","R",5,5,5,3,5,4,5,4,14400,3,24,12,66,41,38,25,1
129,6,"AI","A",4,3,4,4,4,3,4,3,5,3,24,12,66,41,38,25,1
129,7,"AI","R",5,5,5,2,4,4,5,5,5,3,24,12,66,41,38,25,1
129,8,"AI","A",4,4,5,4,4,5,4,4,5,3,24,12,66,41,38,25,1
129,9,"Human","A",5,4,4,4,4,4,5,4,7200,3,24,12,66,41,38,25,1
130,1,"AI","R",4,5,2,3,2,3,1,2,15,5,17,15,49,35,37,22,1
130,10,"Human","R",4,5,2,3,2,2,1,4,10080,5,17,15,49,35,37,22,1
130,11,"Human","A",5,4,2,3,2,3,1,3,7200,5,17,15,49,35,37,22,1
130,12,"AI","R",4,5,2,2,2,2,1,2,20,5,17,15,49,35,37,22,1
130,13,"Human","R",4,5,2,4,2,3,1,5,10080,5,17,15,49,35,37,22,1
130,14,"AI","A",2,3,1,1,1,1,1,1,3,5,17,15,49,35,37,22,1
130,15,"AI","A",5,4,1,3,1,1,1,2,4,5,17,15,49,35,37,22,1
130,16,"AI","R",2,3,1,2,1,1,1,2,5,5,17,15,49,35,37,22,1
130,17,"AI","A",1,2,1,1,1,1,1,1,2,5,17,15,49,35,37,22,1
130,18,"AI","R",4,5,1,3,2,1,1,2,15,5,17,15,49,35,37,22,1
130,19,"Human","R",5,5,2,4,3,2,1,5,7200,5,17,15,49,35,37,22,1
130,2,"AI","A",2,3,1,2,1,1,1,2,5,5,17,15,49,35,37,22,1
130,20,"Human","A",2,2,1,1,1,2,1,2,300,5,17,15,49,35,37,22,1
130,21,"AI","A",2,3,1,1,1,1,1,2,2,5,17,15,49,35,37,22,1
130,22,"Human","R",1,1,1,1,1,2,1,2,120,5,17,15,49,35,37,22,1
130,23,"Human","A",5,5,1,3,1,1,1,5,5760,5,17,15,49,35,37,22,1
130,24,"AI","A",2,2,1,2,1,1,1,1,2,5,17,15,49,35,37,22,1
130,25,"AI","R",2,2,1,1,1,2,1,2,3,5,17,15,49,35,37,22,1
130,26,"Human","R",4,5,2,4,3,3,2,5,10080,5,17,15,49,35,37,22,1
130,27,"AI","R",3,4,2,2,1,3,1,2,10,5,17,15,49,35,37,22,1
130,28,"Human","A",5,5,1,3,1,2,1,4,480,5,17,15,49,35,37,22,1
130,29,"Human","A",2,3,1,3,1,2,1,4,480,5,17,15,49,35,37,22,1
130,3,"Human","R",2,4,3,4,2,3,1,4,11520,5,17,15,49,35,37,22,1
130,30,"AI","R",4,4,1,2,1,1,1,2,10,5,17,15,49,35,37,22,1
130,4,"AI","A",3,2,1,1,1,1,1,2,5,5,17,15,49,35,37,22,1
130,5,"Human","R",2,3,2,3,1,2,1,4,5760,5,17,15,49,35,37,22,1
130,6,"AI","A",5,5,1,2,1,1,1,1,5,5,17,15,49,35,37,22,1
130,7,"AI","R",2,4,1,2,1,2,1,2,15,5,17,15,49,35,37,22,1
130,8,"AI","A",3,3,1,2,1,2,1,2,3,5,17,15,49,35,37,22,1
130,9,"AI","A",3,4,1,2,1,1,1,1,10,5,17,15,49,35,37,22,1
131,1,"AI","R",2,3,3,3,1,3,2,1,10,1,17,16,62,53,44,23,0
131,10,"AI","R",4,4,3,3,2,3,3,1,3,1,17,16,62,53,44,23,1
131,11,"AI","A",3,3,3,3,1,3,1,1,10,1,17,16,62,53,44,23,1
131,12,"AI","R",4,4,3,3,3,4,2,1,10,1,17,16,62,53,44,23,1
131,13,"AI","R",4,4,4,3,3,5,3,1,10,1,17,16,62,53,44,23,0
131,14,"Human","A",2,2,2,3,1,3,1,3,7200,1,17,16,62,53,44,23,0
131,15,"AI","A",4,4,4,4,3,3,1,1,10,1,17,16,62,53,44,23,1
131,16,"Human","R",4,4,4,4,3,3,2,3,14400,1,17,16,62,53,44,23,1
131,17,"AI","A",3,3,2,3,2,2,1,1,10,1,17,16,62,53,44,23,0
131,18,"Human","R",4,4,4,4,4,4,2,3,7200,1,17,16,62,53,44,23,0
131,19,"AI","R",4,4,4,3,3,4,2,1,10,1,17,16,62,53,44,23,0
131,2,"AI","A",4,4,2,3,1,1,1,1,10,1,17,16,62,53,44,23,0
131,20,"Human","A",3,3,2,3,1,1,1,1,2880,1,17,16,62,53,44,23,1
131,21,"AI","A",4,4,4,4,3,2,1,1,10,1,17,16,62,53,44,23,1
131,22,"AI","R",4,4,4,3,2,4,2,1,10,1,17,16,62,53,44,23,1
131,23,"AI","A",2,3,1,3,1,1,1,1,3,1,17,16,62,53,44,23,0
131,24,"Human","A",3,3,2,3,2,1,1,2,1440,1,17,16,62,53,44,23,1
131,25,"AI","R",3,4,3,3,2,2,1,1,10,1,17,16,62,53,44,23,1
131,26,"AI","R",4,4,3,3,2,4,2,1,10,1,17,16,62,53,44,23,0
131,27,"AI","R",2,2,1,3,1,3,1,1,10,1,17,16,62,53,44,23,0
131,28,"Human","A",4,4,4,4,2,3,3,3,7200,1,17,16,62,53,44,23,0
131,29,"AI","A",3,3,3,3,3,4,1,1,5,1,17,16,62,53,44,23,0
131,3,"AI","R",4,4,4,3,3,5,3,1,10,1,17,16,62,53,44,23,0
131,30,"Human","R",4,4,4,4,3,3,3,3,4320,1,17,16,62,53,44,23,1
131,4,"Human","A",3,3,3,4,2,3,1,3,7200,1,17,16,62,53,44,23,0
131,5,"AI","R",4,4,4,3,3,5,2,1,10,1,17,16,62,53,44,23,0
131,6,"AI","A",1,2,1,2,1,1,1,1,10,1,17,16,62,53,44,23,0
131,7,"AI","R",4,4,4,3,3,5,3,1,10,1,17,16,62,53,44,23,0
131,8,"AI","A",3,3,1,3,2,3,1,1,10,1,17,16,62,53,44,23,1
131,9,"AI","A",3,4,3,3,1,1,1,1,10,1,17,16,62,53,44,23,0
132,1,"AI","R",5,4,3,3,4,5,5,2,45,3,21,15,71,56,55,28,1
132,10,"Human","R",2,3,3,2,2,2,1,2,30,3,21,15,71,56,55,28,0
132,11,"AI","A",1,1,1,2,1,1,1,2,45,3,21,15,71,56,55,28,1
132,12,"AI","R",1,2,1,2,1,1,1,2,30,3,21,15,71,56,55,28,1
132,13,"Human","R",3,3,2,3,2,2,1,5,41406,3,21,15,71,56,55,28,1
132,14,"AI","A",3,3,4,3,3,3,1,3,20,3,21,15,71,56,55,28,1
132,15,"AI","A",1,1,1,2,1,1,1,2,30,3,21,15,71,56,55,28,1
132,16,"Human","R",1,3,1,2,1,1,1,4,6990,3,21,15,71,56,55,28,1
132,17,"Human","A",1,1,1,3,1,1,1,4,20670,3,21,15,71,56,55,28,1
132,18,"AI","R",1,1,1,2,1,2,1,2,60,3,21,15,71,56,55,28,1
132,19,"Human","R",2,2,1,3,1,2,1,4,10580,3,21,15,71,56,55,28,1
132,2,"AI","A",1,1,1,2,1,1,1,2,10,3,21,15,71,56,55,28,1
132,20,"AI","A",1,1,1,2,1,1,1,2,10,3,21,15,71,56,55,28,1
132,21,"Human","A",1,1,1,2,1,1,1,5,32160,3,21,15,71,56,55,28,1
132,22,"Human","R",1,1,1,3,1,1,1,3,140,3,21,15,71,56,55,28,1
132,23,"Human","A",1,1,1,1,2,1,1,5,51170,3,21,15,71,56,55,28,1
132,24,"AI","A",1,1,1,2,1,1,1,2,20,3,21,15,71,56,55,28,1
132,25,"Human","R",3,4,2,3,2,3,2,5,18045,3,21,15,71,56,55,28,1
132,26,"Human","R",4,4,2,3,3,4,3,5,17775,3,21,15,71,56,55,28,1
132,27,"Human","R",2,2,1,3,1,1,1,5,27345,3,21,15,71,56,55,28,1
132,28,"AI","A",1,2,1,2,1,2,1,2,45,3,21,15,71,56,55,28,1
132,29,"AI","A",4,3,2,2,2,2,1,2,45,3,21,15,71,56,55,28,1
132,3,"AI","R",5,5,3,3,3,4,3,2,50,3,21,15,71,56,55,28,1
132,30,"AI","R",1,1,1,2,1,1,1,2,45,3,21,15,71,56,55,28,1
132,4,"Human","A",1,1,1,2,1,2,1,3,4580,3,21,15,71,56,55,28,1
132,5,"AI","R",1,1,4,3,2,3,1,4,60,3,21,15,71,56,55,28,1
132,6,"Human","A",2,1,2,3,2,1,1,5,18045,3,21,15,71,56,55,28,1
132,7,"Human","R",1,1,1,2,1,2,1,4,6745,3,21,15,71,56,55,28,1
132,8,"AI","A",5,4,5,5,4,5,4,3,30,3,21,15,71,56,55,28,1
132,9,"Human","A",1,1,1,3,2,1,1,4,11780,3,21,15,71,56,55,28,1
133,1,"AI","R",3,3,3,3,3,3,3,3,7200,2,16,15,49,36,36,24,1
133,10,"AI","R",3,3,3,3,3,3,3,3,7200,2,16,15,49,36,36,24,1
133,11,"Human","A",3,3,3,3,3,3,3,3,4320,2,16,15,49,36,36,24,1
133,12,"AI","R",3,3,3,3,3,3,3,3,5760,2,16,15,49,36,36,24,1
133,13,"Human","R",3,4,3,3,3,3,3,3,5760,2,16,15,49,36,36,24,1
133,14,"Human","A",3,3,3,3,3,3,3,3,5760,2,16,15,49,36,36,24,1
133,15,"Human","A",3,3,3,3,3,3,3,3,14400,2,16,15,49,36,36,24,0
133,16,"AI","R",3,3,3,3,3,3,3,3,8640,2,16,15,49,36,36,24,1
133,17,"Human","A",3,3,3,3,3,3,3,3,5760,2,16,15,49,36,36,24,1
133,18,"AI","R",3,3,3,3,3,3,3,3,10080,2,16,15,49,36,36,24,1
133,19,"Human","R",3,3,3,3,3,3,3,3,4320,2,16,15,49,36,36,24,1
133,2,"Human","A",3,3,3,3,3,3,3,3,4320,2,16,15,49,36,36,24,1
133,20,"Human","A",3,3,3,3,3,4,3,3,4320,2,16,15,49,36,36,24,1
133,21,"Human","A",3,3,3,3,3,3,3,3,8640,2,16,15,49,36,36,24,1
133,22,"AI","R",3,3,3,3,3,3,3,3,14400,2,16,15,49,36,36,24,1
133,23,"Human","A",3,3,3,3,3,3,3,3,5760,2,16,15,49,36,36,24,1
133,24,"Human","A",3,3,3,3,3,3,3,3,5760,2,16,15,49,36,36,24,1
133,25,"Human","R",4,4,4,4,4,4,4,4,7200,2,16,15,49,36,36,24,1
133,26,"AI","R",3,3,3,3,3,3,3,3,5760,2,16,15,49,36,36,24,1
133,27,"Human","R",4,4,4,4,4,4,4,4,5760,2,16,15,49,36,36,24,1
133,28,"Human","A",3,3,3,3,3,3,3,3,8640,2,16,15,49,36,36,24,1
